"urn:cts:greekLit:tlg0012.tlg001:1.1","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_265","reference","thematic parallelism of mēnis of Achilles towards Agamemnon and Aeneas towards Priam (I.13.459-461)"
"urn:cts:greekLit:tlg0012.tlg001:2.492","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_17","reference","comment on Detienne’s analysis of the Muses’ mimnēskein not as “reminding” but putting the poet’s mind in touch with times and places other than our own in order to witness the deeds of the heroes"
"urn:cts:greekLit:tlg0012.tlg001:2.547-2.551","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_192","quoted and translated","comparison of Erekhtheus with Phaethon (of Hesiod’s Theogony) in terms of birth and immortal aspect conveyed by installation in the goddess’ precinct"
"urn:cts:greekLit:tlg0012.tlg001:2.577","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_26","quoting and translating part of the verse","analysis of the Iliadic theme of Achilles as the best of the Achaeans, and here, Agamemnon’s claim to the title"
"urn:cts:greekLit:tlg0012.tlg001:2.580","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_27","quoted and translated","analysis of the Iliadic theme of Achilles as the best of the Achaeans, and here, Agamemnon’s claim to the title"
"urn:cts:greekLit:tlg0012.tlg001:2.653-2.670","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_140","reference","comment on the passage as earliest attested passage that refers overtly to ktisis poetry"
"urn:cts:greekLit:tlg0012.tlg001:2.658","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_318","references","connections of biē and kleos, the former as an epic theme and the traditional linking of the Herakles figure and biē on the level of theme"
"urn:cts:greekLit:tlg0012.tlg001:2.666","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_318","references","connections of biē and kleos, the former as an epic theme and the traditional linking of the Herakles figure and biē on the level of theme"
"urn:cts:greekLit:tlg0012.tlg001:2.745","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_295","reference","comment on the connections of ozos Arēos and isos Arēi"
"urn:cts:greekLit:tlg0012.tlg001:2.760-2.770","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_27","760, 761, 769 quoted and translated, other verses referred to","analysis of the Iliadic theme of Achilles as the best of the Achaeans, and here, the Muses’ answers to who among the men and horses were the best"
"urn:cts:greekLit:tlg0012.tlg001:3.38","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_256","reference","analysis of blame and aiskhros, and Hektor’s words of blame to Paris being aiskhra not because Hektor is, but because Paris is so"
"urn:cts:greekLit:tlg0012.tlg001:3.59","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_287","quoted and translated","comment on aisa in the context of analyzing blame and praise (poetry)"
"urn:cts:greekLit:tlg0012.tlg001:3.100","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_219","quoting and translating part of the verse","analysis of eris as a theme in the Iliad and in the Cypria"
"urn:cts:greekLit:tlg0012.tlg001:3.242","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_255","reference","aiskhos used as a synonym of oneidos in this verse (in the context of analyzing to geloion, aiskhos, and blame poetry)"
"urn:cts:greekLit:tlg0012.tlg001:3.284","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_210","reference","analysis of the stylization of immortalization in Epos, with xanthos ‘blond’ as applied to heroes that have been immortalized (here, of Menelaos)"
"urn:cts:greekLit:tlg0012.tlg001:3.374","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_205","reference","analysis of the functions associated with the epithet Dios thugatēr/thugatēr Dios, here the beneficent ones as exemplified by Aphrodite"
"urn:cts:greekLit:tlg0012.tlg001:4.48","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_218","reference","analysis of the epic diction regarding feasting of men and gods and men sacrificing to gods (dais)"
"urn:cts:greekLit:tlg0012.tlg001:4.110","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_300","quoting part of the verse (ērare tektōn)","analysis of *ar- (ars, arariskein) and *tek(s)- (tekhnē, texō) as applied to poetry and carpentry"
"urn:cts:greekLit:tlg0012.tlg001:4.127-4.131","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_205","references","analysis of the functions associated with the epithet Dios thugatēr/thugatēr Dios, here the beneficent ones as exemplified by Athena"
"urn:cts:greekLit:tlg0012.tlg001:4.183","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_210","reference","analysis of the stylization of immortalization in Epos, with xanthos ‘blond’ as applied to heroes that have been immortalized (here, of Menelaos)"
"urn:cts:greekLit:tlg0012.tlg001:4.197-4.207","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_94","quoting and translating a part","analysis of the collective aspect and opposition of penthos and kleos"
"urn:cts:greekLit:tlg0012.tlg001:4.227","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_292","reference","analysis of therapōn, this verse as an example of the prevailing application of the word as ‘warrior’s companion’"
"urn:cts:greekLit:tlg0012.tlg001:4.241-4.242","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_258","reference","analysis of blame poetry, here the opposition of kharma and elenkheiē when applied to the same object"
"urn:cts:greekLit:tlg0012.tlg001:4.368-4.410","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_161-s_163","references and 404-410 quoted and translated","analysis of Agamemnon’s taunt and Diomedes and Sthenelos’ responses to it (using traditions of the Theban wars)"
"urn:cts:greekLit:tlg0012.tlg001:4.386","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_319","references","connections of biē and kleos, the former as an epic theme and other heroic names built with kleos besides Herakles found in the naming construct with biē"
"urn:cts:greekLit:tlg0012.tlg001:4.513","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_104","quoting part","analysis of the parallels between Meleager and Achilles"
"urn:cts:greekLit:tlg0012.tlg001:5.59-5.63","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_299","references","analysis of the words from roots *ar- and *tek[s]- in the context of discussing the meaning of Homer’s name (here, reference to Tektōn Harmonidēs)"
"urn:cts:greekLit:tlg0012.tlg001:5.78","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_149","quoting and translating part of the verse","analysis of timē (to heroes)"
"urn:cts:greekLit:tlg0012.tlg001:5.103","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_30","quoting and translating part of the verse (aristos Akhaiōn)","analysis of the use of the phrase in Diomedes’ aristeia"
"urn:cts:greekLit:tlg0012.tlg001:5.171-5.173","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_45","references","analysis of eukhesthai as used by/of a hero to express his superiority in a given area of heroic endeavor (Lenny’s study), with these lines about Pandaros as an example"
"urn:cts:greekLit:tlg0012.tlg001:5.312","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_205","reference","analysis of the functions associated with the epithet Dios thugatēr/thugatēr Dios, here the beneficent ones as exemplified by Aphrodite"
"urn:cts:greekLit:tlg0012.tlg001:5.406-5.415","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_31","reference","analysis of the application of aristos Akhaiōn to Diomedes in his aristeia"
"urn:cts:greekLit:tlg0012.tlg001:5.430","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_327","reference","analysis of interconnections of swiftness, Ares, and heroic/warrior functions"
"urn:cts:greekLit:tlg0012.tlg001:5.432-5.444","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_143","references","analysis of the ritual antagonism between a god and a hero, here in the case of Diomedes"
"urn:cts:greekLit:tlg0012.tlg001:5.459","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_143","references","analysis of the ritual antagonism between a god and a hero, here in the case of Diomedes"
"urn:cts:greekLit:tlg0012.tlg001:5.473-5.474","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_146","quoted and translated","analysis of Hektor’s name as derived from ekhein"
"urn:cts:greekLit:tlg0012.tlg001:5.500","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_210","reference","analysis of the stylization of immortalization in Epos, with xanthos ‘blond’ as applied to heroes that have been immortalized (here, Demeter as the only deity who is xanthē in Homeric diction)"
"urn:cts:greekLit:tlg0012.tlg001:5.541","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_32","quoting and translating part of the verse","analysis of the applications of phrase “best of the Achaeans”, and here pointing out the exception that instances of aristos in the plural (as in this verse) are not counted"
"urn:cts:greekLit:tlg0012.tlg001:5.571","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_328","reference","analysis of interconnections of swiftness, Ares, and heroic/warrior functions"
"urn:cts:greekLit:tlg0012.tlg001:5.638","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_318","references","connections of biē and kleos, the former as an epic theme and the traditional linking of the Herakles figure and biē on the level of theme"
"urn:cts:greekLit:tlg0012.tlg001:5.639","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_137","reference","Herakles as the only one besides Achilles who qualifies as thumoleōn"
"urn:cts:greekLit:tlg0012.tlg001:5.669","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_51","reference","analysis of noein, here in context of “taking initiative” (applied to Odysseus in this verse)"
"urn:cts:greekLit:tlg0012.tlg001:5.696-5.698","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_168","reference","analysis of anapsukhein as implying that death somehow precedes the ultimate state of immortality, and swooning, like dying, being conveyed by the theme of losing one’s psukhē (here, revival conveyed by the theme of regaining one’s breath)"
"urn:cts:greekLit:tlg0012.tlg001:5.710","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_149","reference","analysis of dēmos as originally meaning something like “district” as is still overt for example in this verse"
"urn:cts:greekLit:tlg0012.tlg001:5.795","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_168","reference","analysis of anapsukhein as implying that death somehow precedes the ultimate state of immortality and meaning “bring back to vigor,” as in this verse"
"urn:cts:greekLit:tlg0012.tlg001:5.839","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_31","reference","analysis of the application of aristos Akhaiōn to Diomedes in his aristeia (in this line he is only described as ariston, without Achaiōn)"
"urn:cts:greekLit:tlg0012.tlg001:5.843","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_32","translating part of the verse","analysis of the applications of phrase “best of the Achaeans,” here restrictions to the way others besides Diomedes, Agamemnon, Ajax, and Achilles may be best, in particular, Periphas as the “best of the Aetolians”"
"urn:cts:greekLit:tlg0012.tlg001:5.891","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_131","reference","comment on the application of the words characterizing Achilles at I.01.177 (eris, wars, and battles are dear to him) to Ares in this verse, complaints lodged by Agamemnon and Zeus, respectively"
"urn:cts:greekLit:tlg0012.tlg001:6.67","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_295","reference","analysis of the phrase therapōn of Ares (here, as applied to the Achaeans as an aggregate of warriors)"
"urn:cts:greekLit:tlg0012.tlg001:6.119-6.143","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_178","reference","analysis of the opposition immortality/death as represented in terms of nature and culture, respectively"
"urn:cts:greekLit:tlg0012.tlg001:6.145-6.149","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_178","quoted and translated","analysis of the opposition immortality/death as represented in terms of nature and culture, respectively"
"urn:cts:greekLit:tlg0012.tlg001:6.209","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_102","reference","comment on the meaning of pateres as “ancestors,” in the context of analyzing the semantics of Patroklos"
"urn:cts:greekLit:tlg0012.tlg001:6.209","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_178","reference","comment on the different meanings of genos and geneē, in the context of the analysis of the opposition immortality/death as represented in terms of nature and culture, respectively"
"urn:cts:greekLit:tlg0012.tlg001:6.211","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_178","translated","comment on the different meanings of genos and geneē, in the context of the analysis of the opposition immortality/death as represented in terms of nature and culture, respectively"
"urn:cts:greekLit:tlg0012.tlg001:6.227","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_147","references","analysis of the affinities of Hektor and Athena, as the guardian of the city (use of ekhein in this context)"
"urn:cts:greekLit:tlg0012.tlg001:6.286-6.311","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_147","references","analysis of the affinities of Hektor and Athena, as the guardian of the city (ritual antagonism of the two)"
"urn:cts:greekLit:tlg0012.tlg001:6.325","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_256","reference","analysis of blame and aiskhros, and Hektor’s words of blame to Paris being aiskhra not because Hektor is, but because Paris is so"
"urn:cts:greekLit:tlg0012.tlg001:6.333","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_287","quoted and translated","comment on aisa in the context of analyzing blame and praise (poetry)"
"urn:cts:greekLit:tlg0012.tlg001:6.402-6.403","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_145-s_146","reference on p. 145, quoted and translated on p. 146","analysis of the affinities of Hektor and Athena, as the guardian of the city (ritual antagonism of the two)"
"urn:cts:greekLit:tlg0012.tlg001:6.836-6.837","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_85","reference","analysis of akhos and of kratos as its converse"
"urn:cts:greekLit:tlg0012.tlg001:7.17-7.61","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_145","references","this passage as the place where the mutual function of Athena and Apollo as the ritual antagonists of Hektor and Achilles, respectively, becomes overt"
"urn:cts:greekLit:tlg0012.tlg001:7.23-7.24","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_149","reference","analysis of how Hektor mirrors Athena (his ritual antagonist), here, with regard to being Dios pais"
"urn:cts:greekLit:tlg0012.tlg001:7.44-7.53","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_145","references","analysis of how Hektor mirrors Athena (his ritual antagonist), here, with regard to mētis"
"urn:cts:greekLit:tlg0012.tlg001:7.63-7.64","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_340","reference/translating part","comment on the name Phrixos as illuminated by phrix in these verses"
"urn:cts:greekLit:tlg0012.tlg001:7.84-7.91","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_28","quoting and translating I.07.087-s_091","analysis of who is the best of the Achaeans in the context of Hektor’s challenge to the duel and the irony of whose kleos and whose tomb at Hellespont is in question"
"urn:cts:greekLit:tlg0012.tlg001:7.84-7.91","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_341","quoted and translated","analysis of the vision of Achilles’ tomb and his being a hero of cult (in the here and now of the poem’s audience)"
"urn:cts:greekLit:tlg0012.tlg001:7.91","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_29","references","analysis of who is the best of the Achaeans in the context of Hektor’s challenge to the duel and Menelaos’ response to no one taking up the challenge being a public reproach and aklees"
"urn:cts:greekLit:tlg0012.tlg001:7.95-7.97","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_29","references","analysis of who is the best of the Achaeans in the context of Hektor’s challenge to the duel and Menelaos’ response to no one taking up the challenge being a public reproach and aklees"
"urn:cts:greekLit:tlg0012.tlg001:7.100","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_29","references","analysis of who is the best of the Achaeans in the context of Hektor’s challenge to the duel and Menelaos’ response to no one taking up the challenge being a public reproach and aklees"
"urn:cts:greekLit:tlg0012.tlg001:7.104-7.105","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_30","104-105 quoted and translated, others referenced","analysis of who is the best of the Achaeans in the context of Hektor’s challenge to the duel, Menelaos’ being dissuaded from fighting him and Nestor’s subsequent reproach to the Achaeans"
"urn:cts:greekLit:tlg0012.tlg001:7.111","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_30","104-105 quoted and translated, others referenced","analysis of who is the best of the Achaeans in the context of Hektor’s challenge to the duel, Menelaos’ being dissuaded from fighting him and Nestor’s subsequent reproach to the Achaeans"
"urn:cts:greekLit:tlg0012.tlg001:7.114","urn:cts:ahcip:GregoryNagy.TheBestOfTheAchaeans:s_30","104-105 quoted and translated, others referenced","analysis of who is the best of the Achaeans in the context of Hektor’s challenge to the duel, Menelaos’ being dissuaded from fighting him and Nestor’s subsequent reproach to the Achaeans"
